437.21,423.99,428.4,702.6,690.3,698.1,473.4,466.1,470.77,279.85,276.2,277.35,2939.9,2887.65,2900,737.25,716.3,729.7,185.4,183.25,184.7	377.7,365.7,376.5,1098.55,1076.5,1095.2,159.35,153.1,158.75,448,440,443.9,1717.5,1665,1712.05,311.35,298,308.85,453.4,440.8,451.45	322,314.65,319.45,87.9,85.35,87.55,1267,1240.65,1255.2,292.4,284.2,290.95,1021.8,1002.1,1016.05,170.8,167.6,170.35,1174.8,1145,1170.7
433.13,428.6,432.38,717.5,697,716.1,479.9,470.8,477.35,285.2,277.85,284.75,2938.15,2897.55,2915.1,769,736.05,764.65,187.8,184.65,187.6	385.7,375,381.15,1118.8,1098.25,1116.9,160.65,156.6,159.35,462.25,445.05,461,1729.9,1687,1714,312.7,305.25,310.05,466.9,454,465.05	324.9,317.05,323.55,90.75,88.4,90.4,1272,1250.15,1269.1,298.05,292.2,296.6,1033,1010.9,1030.4,175.5,170.3,174.75,1228,1177,1224.1
435.59,411.81,414.13,734.4,720.05,733.1,484.92,478.52,483.36,290.7,284.25,289.5,2951.9,2913.05,2921.65,777,756.05,767.15,188.8,186.3,187.85	384.35,372.65,377.55,1128,1116,1121.7,160.4,156,157.1,464.8,455.25,461.35,1734.35,1696.4,1711.65,325.4,310.1,323.75,473.4,460.5,462.65	325,320,323.1,91.2,88.45,89,1308.7,1268,1304.6,305.85,296.95,304.65,1048.45,1032.8,1044.8,175.05,172.6,173.25,1247.7,1173.85,1194.05
420.21,412.11,416.66,738,729.05,731.5,489,478,480.26,293.85,288.65,289.8,2967.4,2905.25,2945.95,780.8,763.95,769.75,188.65,186.8,187.15	379.95,373.5,376.65,1130,1110.4,1116.45,158.65,155.75,156.15,472.75,454.8,469.55,1741.3,1700.05,1725.9,329.25,318.5,327.55,469,462,466	324.75,320.15,321.05,89.75,87.5,88,1332,1283.25,1322.05,309.4,303.05,303.95,1026,1009.1,1012.3,175.4,169,170.5,1207.5,1177.35,1200.15
417.64,409.6,415.03,732,710.55,724.15,480.06,469.22,473.36,289.3,279.85,284.95,2959,2923.9,2947.5,769.4,750.1,758.7,187.35,184.5,186.7	382.4,374.2,381.2,1128.4,1101.1,1124.4,156.9,154.1,156.05,469.6,453.3,464.9,1732.35,1683,1716.05,327.95,321,323.65,467.7,454,464.7	322,313.2,320.3,87.4,85.15,86.15,1317.05,1291.85,1305.75,306.8,297.75,304.3,1012.8,998.7,1004.65,170.05,165.5,167.55,1200,1182.15,1192.9
418.39,402.2,404.68,727.65,716.35,721.9,476.69,466.67,471.4,288.15,282.2,283.95,2965,2944.3,2954.25,775.8,759,769.8,187.2,184.95,185.5	387.55,381.2,384.2,1130.5,1106.3,1110.75,157.1,151.9,152.45,469,455.3,458.1,1726.95,1683.15,1687.2,326.5,319.05,320.6,455.45,445.3,450.9	320.3,316.4,318.95,87.8,84.75,85.05,1327.55,1307.65,1315.55,311.85,305.5,311.3,1009.9,982,987.25,168.6,165.45,167.45,1196.95,1177.95,1181
405.92,395.46,397.94,723,706.8,715.95,474.04,466.47,467.61,284.25,278.65,279.25,2960,2922,2928.25,774.75,761,770.8,186.1,183.4,184.15	389.7,381.95,386.6,1128.4,1086.6,1119.65,152.7,148.25,148.9,461.8,438.3,440.9,1703,1656,1661.4,324.4,317.25,318.95,454.3,444.5,445.95	319.7,304.8,308.75,85.5,81.2,81.4,1323.95,1299,1301.8,319.25,312.9,317.6,991.35,971.05,972.75,168.5,161.15,161.8,1184.65,1155.5,1158.45
407.6,399.23,402.59,722,700.1,708.3,470.61,457.65,460.58,285.5,276.6,283.4,2926,2875,2891.55,771.95,747.5,756.65,185.7,182,182.6	389.15,377.05,379,1133.9,1106.8,1116.8,152.2,144.45,146.15,448.65,422.25,430.75,1681.55,1601.65,1606.85,324.3,313.5,315.25,452.8,445.55,450.4	314.8,308.25,310.9,82.25,78.9,79.8,1327.4,1291.4,1313.55,322.85,306.55,308.85,984.4,971.1,981.45,165.4,158.95,160.55,1176.5,1158,1171
405.73,399.6,403.97,713.1,700.5,704.4,464.25,454.23,459.05,286.95,280.1,281.35,2932,2905.2,2918.2,767,743.1,746.5,184,181.5,182.1	386.45,380.4,385.45,1122.55,1096.7,1101.7,146.7,140.4,141.05,435,411.65,415.55,1622.3,1569.15,1615.4,317,310,315.55,454,444.95,450.45	317.9,311.55,316.9,79.65,77,77.9,1329.85,1235.25,1281.1,313.7,304.1,305.45,985.1,960.1,964.55,163.85,156.75,159.75,1183.5,1161.4,1165.6
408.55,402.49,403.56,707.35,683.5,686.45,461.1,445.53,447.19,280.75,271.55,272.6,2944.8,2882.45,2893.75,742.9,705.3,710.35,182.65,178,178.6	384.5,375,375.8,1111,1058.05,1069.45,143.2,135.4,136.1,424,408.6,413.2,1612,1533,1539.25,318.65,305.6,306.8,451.5,433.75,437.1	317,309.4,310.75,78.95,73,73.45,1291,1226.65,1249.55,307.9,293.95,295.5,966.75,940,942.05,160.85,156.45,156.95,1166.8,1136.5,1141.95
408.6,403.01,405.67,692,662.25,665.65,456.95,438,452.71,275.8,270.2,273.1,2890.9,2835.05,2854.5,714.7,686.25,705.15,180.15,177,178.7	377.5,367.05,370.2,1076.3,1048,1059.6,137.75,134.25,135.75,420.95,405.55,413.6,1561.8,1528.7,1549.85,307.7,297,302.45,441.5,428.4,437.05	313.8,300.55,309.45,73.4,70.75,72.8,1248.75,1220,1224.5,311.8,293.2,310,954.7,935.2,944.95,157.6,154.9,156.85,1147,1120,1139.65
408.97,398.1,399.81,675.75,653.5,655.95,455.32,443.1,444.83,273.8,265.1,265.55,2864.5,2818,2827.75,715.4,687.3,693.6,179.3,173.15,173.55	370,353.3,359.35,1070,1024.85,1031.75,137.9,133.35,135.2,427.2,403.1,424,1573,1521.3,1533.75,307.4,298,299.5,438.6,427.15,432.25	308,301.65,303.5,75.05,72.85,74.15,1253.45,1211,1226.8,315.25,307.6,309.6,965,945.25,951.85,157.4,151.85,154.2,1144.3,1109.8,1116.35
412.6,400.6,411.82,672,655.55,668.5,462.32,445.8,459.37,275,266.75,273.6,2889.7,2835.3,2873,721.15,695,716.3,175.75,172.1,175.05	362.2,347.2,352.55,1088.7,1034.9,1083.85,138.7,135.25,138,435.65,424.7,432.4,1569,1538.9,1553.6,301.85,287.8,292,451.9,434.7,442.65	311.5,296.55,306.65,76.35,73.6,75.9,1266.95,1221.35,1259.95,313.9,305,306.25,963,950.6,958.05,156,152.8,155.3,1154.4,1121.15,1150.85
415,408,410.34,671.55,658.25,667.05,463.48,450.2,456.36,286.4,269.6,283.55,2900,2852.15,2890.25,723.6,707.25,711.7,175.85,173.3,173.7	367.25,353.25,365.85,1093.25,1066.4,1083.6,138.9,135.6,136.45,436,423.2,429.15,1562.95,1532,1554.1,297,286.5,296.35,442.1,436.1,437.9	307.1,302.3,304.4,76.75,73.8,76,1260.1,1228.1,1232.8,308.25,299.5,305.3,967.55,953.2,961.6,155.6,153.35,155.1,1151.9,1125.75,1137.75
413.2,405.43,407.4,670.95,653,663.85,457.05,446.56,451.03,298,285.95,296,2914,2859.1,2872.9,717.9,696.6,701.6,183,173.6,180.8	368,363.3,365.8,1085.85,1066.1,1075.85,137.7,134.25,135.65,432.95,419,422.5,1571.55,1536.2,1544.95,303.75,296.35,299.6,443.4,433.5,436.6	308.3,303,306.1,76.55,75.05,75.45,1244.3,1220.5,1228.7,312.7,304.6,305.4,966.5,948,952.6,156.7,153.95,156.05,1162,1130.4,1141.4
412.2,407.4,411.36,669.6,657.2,667.85,454.51,445,452.14,299.95,293.6,298.9,2905.8,2875,2889.75,706.05,695.3,700.85,181.55,176.25,177.1	367.95,363.5,366.9,1080.4,1060.2,1075.6,136.3,132.4,133.95,425.2,418.25,423.1,1550.3,1478.8,1528.4,304.75,297.45,303.9,442.5,436.5,438.65	308.3,305.25,306.1,77.1,75.55,76.1,1232,1201.95,1212.3,307.1,299.45,301.75,959.8,945.1,956.25,157.8,155.65,156.65,1152.5,1130.2,1142.45
413,402.11,403.46,665,647,648.05,454.5,447,448.14,302.2,296.05,298.8,2894.7,2858,2865.45,707.75,686.15,690.25,178.15,173.8,174.25	367.15,362.75,365.35,1079.8,1050.3,1054.1,133.6,130.1,130.4,428.4,410,411.95,1542,1501,1504.95,302.6,290.25,291.65,440.7,432,433.25	306.6,303.1,304.45,75.7,72.65,73.35,1227.3,1202.4,1208.25,305.5,299,302.05,957,942.55,945.95,156.65,152.75,153.15,1134.9,1113.1,1116.3
411.79,399.68,407.97,658.75,643,648.15,459.8,446.1,452.13,310.9,296.5,305.6,2901.9,2858.1,2871.5,702.3,677.35,693.8,177.7,173.25,176	374.5,363.05,368.45,1100,1045.45,1076.9,134.05,128.85,132.1,425.65,410.85,421.8,1556.9,1493.15,1534.15,301,288.4,297.25,447,433.1,442.4	313,300.8,309.5,76,72.6,75.1,1231.9,1202.45,1218.3,309.55,303.55,305.45,967,940.25,952.55,157.05,152.5,155.35,1146.5,1115,1132.9
412.36,405.26,409.5,647.6,633.3,635.4,453,446.91,450.07,308.75,300.35,302.45,2863.95,2832.55,2836.55,685.1,671.25,675.65,176.2,172.8,173.65	374.75,364.8,370.9,1067,1053.85,1056.5,132.05,129.35,129.65,421.8,410.4,411.5,1540.9,1512.9,1517.95,303.9,295.35,299.95,444.8,435.45,439.4	310,303.4,305.1,74.5,72.8,73.25,1227.95,1197.1,1222.9,309.1,296,297.2,953.65,945,946.05,155,151.4,151.95,1148.95,1122.5,1130.65
413.95,405.96,410.32,640.2,629.4,634.15,454,447.4,450.38,308.7,300.3,307.35,2900,2820.05,2837.6,685.9,667.2,673.6,173.9,168.55,170.85	374.05,368.6,372.1,1062.65,1026.3,1043.6,131.4,126.1,127.9,417,408.4,410.4,1540,1503.4,1510.45,307.2,298.3,300.7,450,435.4,439.15	309.4,304.5,307.25,73.8,71.2,72,1220.05,1195.35,1199.55,296.55,276.8,278.65,949.9,920.55,924.65,151.6,145.2,145.75,1150,1126.15,1142.65
416.66,411.08,412.95,648.8,637.4,647.35,454.8,447.87,452.6,309.8,306.5,307.2,2869.9,2790,2827.4,678.55,658.4,672.05,171.9,169,171.25	376,370,373.3,1052.4,1028.3,1036.45,130.25,127.7,129.3,415.85,409.35,412.4,1527.85,1503,1506.85,302.75,294,297.7,450,439.3,446.2	308.5,304.2,305.55,72.3,69.4,69.75,1204.3,1177.45,1196.65,282.85,273.7,274.85,926.95,902.25,906.05,145,140.9,144.1,1161.9,1145,1153.9
414.98,408.8,411.84,650.05,639.1,644.8,456.01,450.31,453.37,309.2,305.2,307.45,2842.05,2816.65,2828.5,683.75,673.5,677.8,172.05,169.85,170.2	374.4,365.25,366.45,1044.75,1027.35,1032.95,132.55,129.85,131.6,414.55,408.8,409.85,1615,1470,1598.7,299.6,293.65,295.55,448.25,440,441.95	307.35,304.55,306.7,70.9,67.6,67.9,1209,1193.6,1200.55,279,273.2,278.15,922.8,906,916.45,144,140.7,140.9,1169,1155.55,1162.65
421.8,411.66,414.57,664.5,641.3,659.2,462.54,450.38,461.3,310.65,306.5,308,2848,2815.05,2836.6,694.5,674.95,691.3,174.2,169.65,172.85	378.5,366,374.8,1056.95,1027,1045.3,139.45,131.9,137.15,421.65,409.95,416.3,1670,1615.35,1655,299.5,289.3,293.25,448.5,436.1,446.65	316.2,305.3,314.95,70.7,68.5,69.65,1291.1,1195.2,1216.2,284.35,267.4,274.4,927,911.35,923.85,146.3,140.1,143.2,1179.9,1161,1173.7
419.75,383.4,386.28,654.9,641.95,646.85,459.58,447.31,450.42,307.9,302.4,304.05,2835.95,2809,2819.25,690.55,680,686.2,171.8,167.9,168.15	375.4,365.5,368.25,1038.7,1003,1007.7,136.2,130.8,131.75,414.75,405,408.9,1645,1611.1,1616.35,290,278.6,280,442.15,436,439.95	313.95,305.25,309.6,68.9,66.85,67.35,1208.95,1192.5,1197.25,274.75,264.5,268.05,922.2,904,909.65,144.35,139.2,142.6,1167,1150.35,1164.5
394.8,381.6,388.04,659.85,644.85,649.15,456.7,448.41,449.79,305,298.7,302.15,2841.85,2817.7,2823.6,689.7,674.5,686.5,169.9,166,167.1	373.4,367.5,369.95,1031.5,1008.8,1019.45,132.55,130.2,132.1,415.45,407.6,412.65,1655.5,1610.95,1641.2,278.95,273.2,275.85,445.25,438.5,440.5	314.75,308.9,313.8,68.1,66.65,67.5,1219.5,1192.25,1199.65,270,263.7,265.95,920.65,909.2,915.55,144.35,140.4,141.3,1171.9,1138.1,1148.65
391.98,381.05,384.27,654.9,642,644.95,451.97,447.68,450.03,306.5,297.4,300.85,2810,2744.35,2774.9,691.9,678,680.95,167.95,165.2,167.65	371.75,363.2,369.1,1018.25,1005.4,1011.35,131.75,128.65,129,423.4,409.75,421.2,1640.95,1583.7,1608.15,276.45,270.4,271.15,441.35,429,433.85	315.4,310.7,311.5,67.25,64.8,65.45,1208,1188.65,1204.15,266.05,261.5,262.85,913.65,901.7,906.3,141.5,138.6,139.65,1146.2,1120.85,1129.85
385.99,378,383.82,649.35,633.55,641.25,455.14,447,452.3,308.95,298.75,307.05,2797.95,2752.5,2773.3,687,660.95,680.5,171.55,167.2,170.85	373.3,364.65,367.45,1032,1013.3,1024.55,129.95,126.4,128.6,430.45,418.75,428.3,1641.55,1594.35,1633.45,277.7,268.4,276.4,440,433,434.65	322.05,307.5,319.6,66.15,64.8,65.3,1228.5,1196.25,1215.3,275.5,262.3,274.4,934.8,910.7,932.75,143.7,140.4,143.2,1139.9,1105.1,1131.8
390,385.2,389.44,652.5,639.45,650.05,459.52,450.94,458.47,305.45,300.2,301.25,2820,2777.35,2801.2,707.6,687,703.55,172.95,168.5,169.1	375.9,371.65,374.9,1060.4,1025.9,1056,136.75,130,136.45,439.05,428.6,436.3,1674,1638.65,1649.4,283.95,276.4,279.75,442.8,431,439.15	324.15,319.45,320.35,69.9,66.2,69.6,1206,1190.25,1202,284.7,276.4,282.15,955.45,938.1,949,144.5,142.45,143.4,1149,1135.25,1142.75
391.98,386.26,388.66,663.25,652.15,661.05,462.77,457,459.71,303.75,299.25,302.45,2816.9,2773,2790.35,713.25,662.5,665.7,170.25,167.5,168.5	375,368.65,373.4,1070.8,1055.95,1064.2,139.9,136.5,139.2,442.7,432.55,434.35,1660.6,1631.15,1640.9,283.3,275.65,280.1,443.8,439.6,440.55	330.35,320.5,329.7,72.1,69.15,70.45,1209.85,1187.35,1194.15,286,275.75,277.9,955.35,939.25,944.4,145.6,141.2,142.1,1153.8,1141.3,1150.05
391.39,387,390.67,679.75,662.5,676.55,476.95,459.77,475.54,308.3,302,304.7,2825,2788,2802.15,679,652.5,674.75,170.5,167.75,169.65	377.25,371.1,376.45,1083.3,1064.3,1077.45,141.6,136.75,141.45,444.45,434.95,441.5,1666.7,1642,1653.4,289.3,281.9,288.45,447.6,441.1,445.2	333.45,325,327.7,73.9,69,73.5,1222.05,1195,1217.25,282.45,270.25,281.3,958.9,939.05,956.05,143.2,140.9,141.45,1171,1152,1157.95
394.99,390.99,392.61,685.5,675.1,683.55,477.17,471.09,475.62,313,303.25,310.5,2840.05,2796.9,2830.6,684.95,673.85,677.6,175.7,170.5,175.35	386.5,376.25,383.8,1079,1057.55,1076.25,142.25,139.05,140.9,447.8,438.55,442.25,1695.75,1649.35,1692.4,292.75,287.4,291.05,449.7,444.6,447.35	329.75,325.6,329.2,74.25,72.2,73.1,1240.9,1213,1236.5,284.35,278.6,282.7,961.15,947,952.55,146.8,142.1,145.8,1177.55,1157,1175.75
390.8,387.44,388.77,680.05,672.1,675.65,473.9,469.84,472.17,322.75,308.65,320.05,2835,2791.55,2819.65,671.4,650,663.95,178.25,173.1,175.85	387.8,379.1,383.25,1065.8,1047.3,1054.45,139.7,137.55,138.85,441,431.15,434.25,1686.7,1663.1,1682.5,287.5,280.55,281.4,445,439.95,441.65	334.4,325.1,327.2,72.5,71.4,71.65,1233.05,1208.5,1219.35,286.35,279.1,282.5,959.85,940.05,957.15,151.3,143.75,150.25,1166,1155,1161.95
393.6,380.6,383.27,678,653.7,655.45,474.6,468.6,470.12,320.75,315.1,317.75,2856.55,2822.65,2830.9,674.5,664.55,669.95,177.45,174.5,175.1	386.45,379.8,381,1073,1045.9,1053.25,140.6,135.25,136.05,440.85,433,437.95,1722.6,1688.4,1714.9,289.6,281.5,286.7,447.75,437.8,442	329.5,324.25,325.55,72.95,69.6,69.85,1235.8,1213.7,1232.45,285,279.5,281.7,970.65,936.2,940.15,151.75,146.15,146.65,1171.4,1142.05,1148.1
385.2,379,384.55,667.4,653.15,664.95,475.73,464.41,474.65,319.05,314.15,314.75,2854.35,2807.5,2847.85,667.5,655.1,660.75,175.85,173.3,174.95	383.9,377.5,382.35,1068.85,1040,1061.7,138.45,134.75,137.65,445.85,434,444.8,1740.9,1705.05,1732.3,287.5,278.75,282.7,445.25,436.8,443.45	334.05,324.95,333.3,69.5,67.85,68.9,1235,1206.5,1229,280.35,276.5,277.55,945.8,932.6,943.1,147.85,145.1,147,1162.8,1135.25,1157.95
385.18,381.8,383.9,669.4,656.75,664.5,479.4,472.46,476.79,314.55,307.2,308.95,2908.1,2840.5,2898.6,669.4,656.55,665.5,174.6,173.05,174.25	383.5,379.6,380.15,1069.65,1054.25,1062.5,138.5,136,137.6,451.8,440.55,450.15,1730.15,1703.35,1715.45,286.45,280.2,285.55,442.4,438.5,439.5	340.95,333,340,73.35,68.75,72.8,1238.65,1211,1234.7,279.2,274.7,278.45,963,938.4,961.3,147.2,144.6,146.6,1176.9,1154,1173.5
389,382.2,384.85,663.7,652.1,653.5,475.2,470.41,471.97,314.7,306,313.3,2896.05,2871,2876.75,667.65,652.85,664.6,177,173.8,176.05	380.25,373.15,379,1066.7,1043.85,1053.95,138.5,136.15,136.7,453.5,443.8,445.4,1721.8,1697,1706.2,288.55,282.75,285,441.5,436.15,439.4	339.4,332,336.05,75.8,72.4,75.5,1233,1213,1217.8,276.15,270.65,271.75,958.15,947.1,951.95,146.35,143.65,144.7,1184.65,1165,1182.95
389.4,384.51,387.82,656,645.25,648.9,477,468.6,472.95,315.6,311.1,311.75,2882.3,2857,2866.65,668.85,661.65,666.55,179.05,174.35,178.35	381,376.6,377.65,1060.7,1046.3,1051.45,138.2,134.65,135.1,451.4,438.65,440.65,1736.25,1696.55,1729.75,287.8,283.15,286.8,441.75,433.6,436.8	339.2,333.85,336.6,76.5,74.5,76.05,1214.85,1201.65,1205.3,272.25,265.5,266.2,959.95,950.3,955.75,148.6,144.6,147.3,1194.75,1178,1187.7
389,384.4,385.91,652.4,637.55,644.4,475.03,465.93,471.36,312.4,307.8,310.3,2882,2855.05,2863.4,668.45,658.2,662.55,178.5,175.15,176.05	377.45,373.35,375,1052.9,1029.1,1039.85,136.1,133.05,133.85,443.4,435.4,440.2,1732.9,1682.15,1697.2,287,280.1,282.7,439.5,431.75,434.25	338.55,331.65,333.2,77.25,74.2,75.7,1226.65,1183.9,1216.5,268.6,265.75,267.9,957.95,932.9,945.35,148.25,144,145,1197.4,1186,1190.25
388,381.86,386.95,653.6,639,651.85,476.8,469,475.88,314.5,308.4,312.8,2883.75,2833.3,2878.95,673.35,659.3,667.85,181,174.35,179.85	381,374.85,379.45,1050,1030.8,1044.95,134.6,131.8,132.85,447.4,437.75,445.65,1720,1680,1715.35,281.85,277,278.35,436.75,431.15,433.95	342.4,332.4,340.5,78.35,74.7,78,1233.55,1205.05,1225.2,272,265.5,270.4,940.75,925,930.85,147.95,141.5,144.25,1191.7,1178.3,1180.8
391.5,387.21,390.43,649.85,638.05,643.15,481.13,474.58,477.79,316.8,313.85,315.45,2894,2862.2,2883.25,678.9,670.25,675.4,181.7,180.05,180.75	382.3,378.3,380.6,1063,1049,1060.9,133.35,129.35,130.4,453.6,445.1,450.05,1738,1718.5,1732.85,283.75,278.55,280.7,438.4,434.5,435.4	341.75,336.25,337.05,78.95,76.9,77.6,1228.85,1208.4,1222.4,274.9,270.7,271.25,935,915.5,916.7,145.8,143.5,145.3,1195.95,1182.9,1193.65
391,385,386.45,651.8,638.1,639.65,479.22,472.88,474.41,318.35,313,315.6,2875.05,2830.05,2837.75,681.7,664.55,666.1,180,176.65,177.1	380.7,376.25,377.7,1057,1032.35,1036.55,130.4,125.65,125.95,450,437.85,439.85,1735,1710.6,1720.1,282.9,279.1,280.35,436.2,418.7,420.85	338,333.5,334.2,77.65,73.7,74.35,1222,1201.1,1207.1,272,266.8,269.5,922,903.55,905.35,145.6,140.15,140.85,1205.2,1182,1184.4
389.9,383.6,387.56,647.9,635.55,639.15,475,469,469.72,321.95,315.05,319.15,2832,2798,2804.1,667.6,656.1,659.6,179.7,176.05,177.3	380.35,369.5,371.35,1048.7,1022.8,1032,125.05,120.25,120.65,450.85,433,441.3,1712,1680.1,1685.6,281,276.35,277,420.3,411.05,412.2	335.9,329.15,331.2,73.9,70.5,70.85,1199,1183.3,1190.9,271.75,267.5,269.75,904,888.55,891.35,140.05,136.75,137.4,1185.8,1151.4,1154.6
392.7,386.4,389.04,645.85,629.35,632.7,473.19,467.01,470.85,325.3,317.55,320.65,2805,2740,2770.05,662,645.4,647.45,179.7,175.1,179.35	382.95,371.25,381.7,1039.05,1027.25,1036.6,122.15,118.9,120.2,447.8,438.5,441.85,1696.65,1667.5,1687.5,279.7,268.55,270.05,415.45,405.8,407.2	333.5,325.9,330.4,72.45,70.25,72.15,1224.35,1161.2,1164.75,268.6,263.35,266.55,895.35,870.25,873.35,138.4,136.4,137.2,1158,1109,1113.6
389,377.37,383.56,634.25,617.15,622.5,471.2,455.16,461.23,321.95,312.2,319.6,2782,2655,2712.75,649,617,634.05,180.15,172.65,174.9	391.9,375.1,390.4,1043.6,1001,1026.75,121.2,111.15,118.1,446,428.35,435.6,1699.5,1644.85,1662.15,271.4,257.05,262.35,409,380.1,398.95	329.55,310,318.95,72.5,64.8,67.4,1173.9,1122.4,1150.2,269.75,256,256.85,884,830,836.5,138,132.1,133.55,1118.45,1051,1070.75
384.8,373.4,380.62,639.9,622,633.85,470.2,461.42,466.33,324.5,318.5,320,2760.05,2701.3,2733.15,642.9,632.5,636.05,177,173.35,176.55	398.85,389.05,392.6,1041.8,1005.5,1015.4,122.7,118.35,121.1,445,435.5,437.05,1681.95,1635,1648.55,268.1,260.15,264.75,402.5,393.2,399.95	320.4,313.9,317.25,69.35,65.7,66.45,1160,1132.45,1138.15,262.5,249,256.9,858,840,851.1,135.7,130.7,131.9,1107.8,1066.05,1105
384.78,377.8,383.39,647,635.05,644.8,470,462.4,465.94,321.6,309.8,310.4,2785,2746.05,2758.35,650.75,635,648.4,177.65,175.1,175.75	395.8,379.2,383.3,1030,1013.1,1022.5,123.5,120.85,121.8,441,429.5,432.1,1677,1653.5,1657.7,271,262.6,265.95,406.95,398.55,401.7	324.6,316.15,323.65,67.6,63.1,63.75,1145.95,1106.65,1116.4,264.6,252.75,261.3,860.8,837.7,849.65,133.45,129.75,130.5,1117.8,1077.85,1082.3
383.42,378.9,379.82,646.8,637.1,639.45,469,463.1,466.54,317.25,309.2,315.7,2791,2741.95,2778.55,655,643.7,652.5,179,175.7,176.1	387.7,380.65,382.8,1037.5,1017.1,1031.5,122,119.35,120.4,437.4,428,434.7,1678.1,1643.6,1667.1,265.4,258.5,261.7,408.6,401,405.9	323,315.5,316.6,65.05,62.65,63.5,1116,1092.3,1101.3,269.2,258.8,264.65,873,846.95,870.45,133.7,129,132.2,1099,1072.15,1095.55
396,380.51,391.11,669.8,642.75,668.4,479.66,468.89,477.94,325.2,316.55,324.45,2876.45,2799,2867.5,677.85,656.45,676,185.7,176.6,182.8	395,384.1,392.7,1069.9,1035.95,1066.05,125.2,121.6,124.7,451.4,438.25,449.6,1749.9,1677,1743.9,278.15,263.1,276.95,422,407.15,420.75	330.35,317.1,327.9,68.25,64,67.95,1129.45,1089,1124.75,275.2,267.4,274.1,882.5,858.7,873.8,137.35,132.4,136.65,1143,1098.6,1139.4
396.8,387.09,394.8,684.85,662.8,676.9,487.8,476,485.05,327.2,321.6,323.65,2914.3,2820,2876.5,698.9,667.35,693.1,184.35,180.05,182.85	399.3,389.05,396.75,1086.2,1050,1082.4,128.3,122.95,127.55,459.35,446.2,457.5,1791.25,1725.05,1787.5,283.75,273.2,282.8,424.5,416.85,419.7	334.75,324.9,331.95,68.4,66.35,67.4,1159.8,1109,1154.25,297.45,284.05,285.05,882.4,864.05,871.45,141,134.5,137.95,1153,1127.3,1149.7
402.72,395,401.75,691.35,675.35,689.75,487,481.7,485.77,325.7,321.8,324.25,2877.9,2843.1,2871.85,698.45,687.1,694.95,184.4,181.05,183.7	405.5,396.9,401.3,1092.9,1073.6,1083.6,128.75,124.65,126.55,464.85,452.6,461.85,1804.6,1773.1,1798.25,286.9,278.55,280.2,420.5,409.3,416.05	337,329.5,332.3,69.6,67.6,69.1,1168,1143.2,1160.75,289.25,281,284.5,876.75,861.65,872.45,139.55,136,136.75,1162.75,1136.45,1154.35
413.42,403.3,409.88,699.5,692.6,696.1,499.39,487.8,497.98,334.6,324.55,332.9,2908,2875,2885.6,705.75,689.35,691.75,186.45,184.25,185.5	404.4,399.8,402.1,1095.2,1084.2,1088.55,131.3,126.75,130.5,467.75,460.2,464.55,1808.5,1788.8,1801.45,287,282.1,286.45,423.55,418.5,420.85	334.9,330.4,332.6,70.6,69.05,69.95,1182.45,1162.05,1177.15,287.9,276,279.15,887.9,873.35,886,138.35,135.6,136.65,1178.6,1157.6,1169.7
412.6,403.91,409.6,708.4,695.95,706.8,504.8,495.2,503.15,346.65,332.9,344.4,2912.45,2881.1,2907.85,704.4,691.1,701.6,188.75,183.9,186.9	404.05,390.2,395.3,1098.95,1077.5,1093.55,132.45,129.55,131.2,480.5,461.25,477.65,1824.95,1797.95,1818.65,290.85,280.65,282.7,424.8,412,417.15	336.05,324.75,330.95,70.6,68.6,69.95,1186.05,1153.2,1160.85,278.7,273.6,274.3,900,884,897.8,140.3,137.3,137.65,1187.1,1167.05,1182.1
416,408,411.78,713.85,703.8,705.65,509.77,497.64,502.72,342,333.25,334.8,2978.8,2932.85,2940.1,701.35,680.5,683.55,189.85,185.7,187.25	397.55,385.1,386.2,1110.5,1093.5,1101.95,133.9,130.35,133.1,482.5,474,475.3,1854.4,1810.5,1817.65,288,279.1,284.6,426.45,420.35,425.1	333.1,327.15,328.2,72.65,70.8,71.7,1151.45,1120,1128.3,291.55,275.75,276.9,909.9,862.6,867.7,139.8,137,138.3,1194.75,1180,1190.85
416.97,408.24,411.17,712.1,699,703.75,510.4,504.44,508.77,337.5,332.7,333.45,2982.3,2943.3,2953.2,696.65,687.4,694.3,188.9,185,185.55	390.3,385.25,386.7,1116,1101.65,1105.4,137.45,134,136.05,494.95,476,487.85,1833.9,1788.7,1802.05,289.2,282.1,286.25,428.4,424.35,426.35	333.75,328,331.15,73.2,72.15,72.75,1147.8,1122,1144.75,280.25,274.75,278.15,883.2,869,873.9,139.75,137.8,139.45,1201.65,1183,1185.95
409.17,390.21,392.01,706.6,693.65,704.2,512.71,505.03,510.52,334.25,329.1,330.25,2977,2938.35,2964.4,712.35,693.95,709.5,186.2,183.5,185.3	388.1,380.65,384.5,1109,1093.55,1103.65,136.15,132.6,133.95,491.8,480.5,486.4,1819.3,1791.3,1801.5,289,283.55,287.65,432.6,425.95,430.15	334.3,328.5,330,73.15,70.65,71.75,1158.3,1141.25,1154.7,280.9,276.8,277.55,873.5,849.55,851.4,143.55,138.35,142.65,1193.6,1174.1,1184.8
